"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9776","Несколько поисков из хедера","chromium","Wed Dec 11 23:03:01 GMT 2024","failed","Wed Dec 11 23:03:11 GMT 2024","","example.spec.js","",""
